epoch,loss,loss_den,loss_conn
0,0.772186503600743,0.23462689959754546,0.5375596043136385
1,0.6472385902785592,0.18751948445828426,0.4597191047751241
2,0.5872997254340185,0.16796489080103735,0.41933483502103225
3,0.5473463345525993,0.1565441745488594,0.3908021593466401
4,0.5182096347419752,0.14966104719270434,0.36854858709913163
5,0.4940442301539911,0.14364277775813308,0.35040145253555643
6,0.47190855781858165,0.13861560742888185,0.333292950451788
7,0.45387684118209615,0.13465206689304776,0.31922477354916434
8,0.4382085539297097,0.13105112619232387,0.3071574269845668
9,0.42852769423690107,0.12881427243765858,0.29971342291682956
10,0.4124572741902537,0.1250605188284276,0.28739675622847344
11,0.4019556117968427,0.12252301033327563,0.2794326020870358
12,0.39111024872917266,0.12021968232002109,0.2708905667894416
13,0.38253233385686247,0.11844338650504747,0.2640889473337059
14,0.37420819059221283,0.11665133267071925,0.2575568576136397
15,0.36816171931827235,0.11506784768878586,0.2530938710603449
16,0.36066197628258834,0.11354715943129526,0.2471148161540946
17,0.3513723045018398,0.11088198652077053,0.24049031807678856
18,0.34520972424393725,0.10956446688829197,0.23564525734788427
19,0.3428815609878964,0.10881223485598134,0.2340693258292352
20,0.34000153374961684,0.10842389445493204,0.23157763903857106
21,0.33475370372956,0.10703014196414086,0.227723562078447
22,0.32362386086541745,0.1042285878599311,0.21939527292916966
23,0.3210026327210168,0.10320066119440728,0.21780197156541464
24,0.3144263258876486,0.1017646770989005,0.21266164912764604
25,0.3129204017912141,0.10100644466906993,0.21191395691777062
26,0.31110722169590493,0.10056806916707299,0.21053915184715555
27,0.3067435518890205,0.09915550793133056,0.20758804408445333
28,0.306756486179721,0.09930566749276801,0.2074508181760191
29,0.298148786662043,0.09687544586938909,0.2012733409103627
30,0.2961908572353423,0.09625318577616579,0.19993767160922288
31,0.29311098038063693,0.09527183162151939,0.19783914879662917
32,0.28972853504173046,0.09443447936145175,0.19529405584002638
33,0.2888505678649785,0.09396212548405553,0.19488844285499202
34,0.2885987741872668,0.09387711527265816,0.19472165928843121
35,0.282711777691212,0.09216285613753522,0.19054892166233103
36,0.28158046196007896,0.09199645116718279,0.18958401056912003
37,0.2793262750738197,0.09132634655753565,0.18799992890692213
38,0.2766091655215455,0.09030399349543991,0.18630517135607078
39,0.27429596721453386,0.08978316275170073,0.18451280390986036
40,0.27566098258054506,0.08986623301688168,0.18579474942137797
41,0.26805111498623674,0.08788581805872835,0.18016529698571604
42,0.2685932902696853,0.08775831060354701,0.1808349803458744
43,0.2691508291858352,0.08792322740320944,0.18122760189128004
44,0.26635936193375126,0.08695237746513966,0.17940698521884366
45,0.2624775365331314,0.08571881097224024,0.17675872513144794
46,0.26169765189600486,0.08562469887935246,0.17607295285755148
47,0.2573443858522094,0.08444188179111936,0.17290250335807084
48,0.2601092814028056,0.08500462295616873,0.17510465923438057
49,0.2607341797867169,0.08501428081136611,0.17571989927738388
50,0.25498479953708336,0.08344718813637478,0.17153761132827236
51,0.25401504481625226,0.08311818746798154,0.17089685744981076
52,0.25356204548022815,0.08311767009888879,0.17044437578491245
53,0.2514604752753965,0.0823308542254381,0.16912962209510926
54,0.24797322238122838,0.08124046248978832,0.16673275948139943
55,0.24685060626361519,0.08062139678772332,0.16622920986652995
56,0.2490803410557823,0.081407746558802,0.1676725941186305
57,0.24671969167603594,0.08070882912078459,0.1660108628255936
58,0.2463891558090432,0.08044721671742283,0.16594193975454094
59,0.24443582384976456,0.07992080836427501,0.1645150148768961
60,0.24370797233035166,0.07965311751726808,0.16405485511252968
61,0.24139610208803788,0.07913435793274806,0.16226174426071036
62,0.24086932093422447,0.07880174055850754,0.1620675799495075
63,0.2384016630343265,0.07798759881536373,0.16041406389946739
64,0.23958375536474502,0.0781394034042023,0.1614443524371988
65,0.2384994879287357,0.07802599574077046,0.1604734919215035
66,0.23569713330232642,0.07728366198457984,0.1584134712330221
67,0.2341661161173963,0.07672565246725248,0.157440463540196
68,0.23179877237287452,0.07588782925805491,0.15591094318466883
69,0.22959142258752965,0.07524817304866803,0.1543432492171026
70,0.23079608991328213,0.0754058002287315,0.15539028945624725
71,0.228392908993798,0.07470214181036378,0.15369076769695514
72,0.22764797882539117,0.07447906259136895,0.15316891605939922
73,0.22645399870428568,0.07407895940899228,0.1523750390120161
74,0.22685194274074294,0.07408499977706622,0.15276694330580842
75,0.2260398381195652,0.07378385400580656,0.15225598425087
76,0.22466843992135385,0.07335948447515774,0.15130895519590315
77,0.2227267425856553,0.07287697341331902,0.14984976889811352
78,0.2226422757970997,0.07284542295965366,0.14979685310972854
79,0.2213822094671842,0.07230834331712685,0.14907386586936708
80,0.22152684090348582,0.07207520768343885,0.14945163360227728
81,0.2210907727984401,0.07207049086896909,0.14902028220628077
82,0.21938539011300437,0.07144625505316071,0.147939135270038
83,0.2183923573129707,0.07121343856302297,0.1471789182943111
84,0.21607902444278201,0.0704572264635418,0.1456217982343838
85,0.21792496879869658,0.07077708755192967,0.14714788114134636
86,0.21648061552033243,0.07040217994298371,0.1460784353251155
87,0.2157148741457301,0.07007857405567645,0.14563630012885875
88,0.21377666433885073,0.06990565540618263,0.1438710089152058
89,0.21260981476063737,0.06950379227766663,0.14310602223591154
90,0.21257245814194903,0.06908816630408789,0.1434842915241865
91,0.20909748402320677,0.0682258135115262,0.14087167024036817
92,0.20872683280613274,0.06795154750062567,0.14077528592250826
93,0.20986370543121463,0.0683757009359801,0.14148800416539112
94,0.20938448711660587,0.06818330910819996,0.14120117813775626
95,0.20803103158767852,0.06758356778106342,0.14044746413581177
96,0.20740689294050552,0.06749020765613144,0.139916685250743
97,0.20849335971935135,0.067705010515379,0.1407883497695568
98,0.204597362725892,0.06664005354137367,0.13795730899372655
99,0.20448389251897525,0.06653008515455036,0.13795380748472072
100,0.20408878510093523,0.06647234383466033,0.13761644151010033
101,0.2047086276437363,0.06640528005793588,0.13830334720421686
102,0.20152094271680754,0.06562738031756857,0.13589356267669547
103,0.20120298040047702,0.06548560716457562,0.13571737352370594
104,0.20022547245543038,0.06535530481164137,0.13487016768970836
105,0.19998277072639514,0.06505441098060046,0.13492835998897337
106,0.1990367379337032,0.06493250181730319,0.13410423615229472
107,0.19850832684379485,0.0646758565983166,0.13383247041492724
108,0.19805354540262166,0.06437762264524483,0.13367592304485798
109,0.19673879108417572,0.0640777334887793,0.13266105760930158
110,0.1954650135555615,0.06348042160518363,0.13198459216639297
111,0.19480070681828593,0.06334806259773258,0.13145264400841875
112,0.19392196484453356,0.06307613870788677,0.1308458258307332
113,0.19377497817622497,0.06297171612192566,0.1308032618476621
114,0.1930624189036381,0.062704885214205,0.13035753430417066
115,0.19207652986385962,0.062430655650354716,0.12964587463065982
116,0.19181405638680896,0.06244092153501697,0.129373134785985
117,0.18997528455220164,0.06183868550061662,0.12813659899046698
118,0.19028865413921367,0.06178873955569644,0.12849991450234988
119,0.18936975261894987,0.06150720911294532,0.12786254338053468
120,0.18739527771120063,0.06103828280595028,0.12635699490428023
121,0.18847163557074964,0.06133240892991631,0.12713922686072895
122,0.18742897347029713,0.06102943335879697,0.1263995405077973
123,0.18723251112710892,0.06068825868359353,0.12654425206710584
124,0.18561574022621952,0.06045284964105425,0.12516289047780446
125,0.18454096054321983,0.06013352576022347,0.1244074349821959
126,0.1843284304706483,0.05982863934283766,0.12449979125780777
127,0.18343387641943992,0.059670444938173105,0.12376343140300984
128,0.18301873941931668,0.05938440401029463,0.12363433583135096
129,0.18241713182586763,0.05917022596630785,0.12324690558598377
130,0.182435401992148,0.05927924001460067,0.12315616206776919
131,0.1818392549473275,0.05896260661991416,0.12287664857673614
132,0.18033405491409615,0.058481065928936,0.1218529887646178
133,0.179363221660929,0.05824525121392475,0.12111797063488565
134,0.17819402726082545,0.05785807527394758,0.12033595190829753
135,0.17815647743926902,0.0577341421358546,0.12042233511909015
136,0.17754000909109083,0.0576991441530279,0.11984086494226681
137,0.17790604854235426,0.05775012729573063,0.12015592137338697
138,0.176821830863547,0.05734688592880654,0.11947494491889504
