epoch,loss,loss_den,loss_conn
0,0.983651179024297,0.28152278944467884,0.7021283889428164
1,0.9744832210051708,0.27627831124342406,0.6982049132004763
2,0.937134925626282,0.26024980855803204,0.6768851163040879
3,0.8707324144167777,0.23128640027637157,0.6394460165602529
4,0.8436091297712082,0.21543954653490302,0.62816958498751
5,0.8372575355391217,0.21197093220857474,0.6252866030758263
6,0.828136732435634,0.20755798945951665,0.6205787434537187
7,0.8195571614126874,0.20413514952629042,0.6154220114406358
8,0.8121287990839053,0.2006720793234487,0.611456720238058
9,0.8055284384988312,0.19781294694313636,0.6077154915556948
10,0.7977846275028001,0.19490900361894542,0.6028756208908863
11,0.792450807033441,0.19325526485331038,0.5991955435174143
12,0.7879001462561452,0.19214337779224938,0.595756768161415
13,0.7801142034367619,0.18878115710412335,0.5913330469376001
14,0.7758598750473088,0.18814934291837052,0.5877105326224596
15,0.7694016058220823,0.18555905571223325,0.5838425505874504
16,0.7645845785100236,0.18475307175555292,0.5798315089991969
17,0.7588797853543208,0.1830161522086869,0.575863631362589
18,0.7562141077131288,0.18260626453492376,0.5736078444199685
19,0.7480460509785221,0.17992805866285777,0.5681179922360641
20,0.7455046612482804,0.17980427829883036,0.5657003822489681
21,0.73912328048649,0.17781643440517095,0.5613068461927593
22,0.732533637020323,0.17575671511073399,0.5567769209543864
23,0.7332113364822844,0.17671650231011912,0.5564948350955279
24,0.7214768816772689,0.17331260539846033,0.5481642767404898
25,0.7265703746905694,0.176494453372991,0.550075922256861
26,0.7135820314924941,0.17154728315579584,0.5420347503107837
27,0.7003049858105488,0.1665200620698623,0.5337849244093283
28,0.6880668801629645,0.1627462388167524,0.5253206425242953
29,0.6809135866470826,0.16118866249791577,0.519724924594928
30,0.6834199405633486,0.16289915765325227,0.5205207828782562
31,0.7232887301689539,0.17828586363257506,0.5450028667592595
32,0.7068753848727952,0.17104779159984526,0.5358275926520681
33,0.7002802669492543,0.17040137839941388,0.5298788878652785
34,0.6917904154357747,0.16760026041068074,0.5241901512838837
35,0.6823371080761282,0.16507796570658684,0.5172591431018634
36,0.6787004906397599,0.16474377402128318,0.513956719229364
37,0.6802027312099425,0.1652368606092074,0.5149658699320931
